chr1	10411553	10413061	1	1	1	16	0	33
chr1	10430569	10433841	1	1	1	66	0	33
chr1	10433966	10434656	1	1	1	116	0	33
chr1	10434691	10440346	1	1	1	161	0	33
chr1	10440414	10442264	1	1	1	119	0	32
chr1	10442442	10451376	1	1	0	1	0	28
chr1	10454405	10465496	2	2	0	0	1	31
chr1	10463210	10463430	2	2	1	16	0	32
chr1	10463210	10467189	2	2	1	65	0	33
chr1	10463621	10467189	2	2	1	120	0	33
chr1	10467333	10469176	2	2	1	365	2	33
chr1	10467333	10472322	2	2	0	14	0	30
chr1	10469339	10472322	2	2	1	447	0	33
chr1	10475003	10495273	1	1	1	1	0	8
chr1	10495322	10519802	1	1	0	1	0	21
chr1	10495322	10536212	1	1	1	1	0	11
chr1	10528360	10536212	1	1	0	2	0	30
chr1	10536298	10599237	1	1	1	10	0	33
chr1	10565135	10568970	2	2	0	0	4	12
chr1	10599367	10618331	1	1	1	19	0	33
chr1	10614378	10614592	0	0	0	3	1	32
chr1	10618418	10623018	1	1	1	8	0	30
chr1	10627364	10629530	1	1	1	1	0	20
chr1	10925855	11172339	2	2	0	0	7	24
chr1	11012744	11013715	1	1	1	85	0	31
chr1	11012776	11013715	1	1	0	3	0	27
chr1	11013966	11016843	1	1	1	183	0	33
chr1	11017008	11018732	1	1	1	160	0	33
chr1	11018874	11020428	1	1	1	32	0	27
chr1	11018874	11022123	1	1	1	4	0	17
chr1	11020600	11022123	1	1	1	3	0	26
chr1	11054886	11054961	2	2	1	25	0	30
chr1	11055085	11055780	2	2	1	1	0	30
chr1	11055085	11056010	2	2	0	5	0	20
chr1	11055927	11056010	2	2	1	10	0	30
chr1	11056095	11056603	2	2	1	86	0	33
chr1	11056758	11058799	2	2	1	53	0	33
chr1	11058893	11059224	2	2	1	39	0	29
chr1	11059346	11059776	2	2	1	2	0	26
chr1	11069731	11070899	2	2	1	15	0	27
chr1	11070974	11072086	2	2	1	19	0	33
chr1	11072172	11073933	2	2	1	46	0	32
chr1	11074009	11074230	2	2	1	29	0	31
chr1	11074327	11076841	2	2	1	91	0	32
chr1	11076949	11077364	2	2	1	42	0	31
chr1	11077444	11077600	2	2	1	8	0	29
chr1	11077652	11079710	2	2	1	2	0	25
chr1	11087911	11088122	2	2	1	2	0	6
chr1	11088199	11090553	2	2	1	5	0	31
chr1	11090669	11091013	2	2	1	18	0	27
chr1	11091180	11091492	2	2	1	53	0	32
chr1	11091598	11095757	2	2	1	167	0	33
chr1	11095882	11098019	2	2	1	524	0	33
chr1	11098157	11099720	2	2	1	86	0	33
chr1	11253974	11255991	2	2	1	4	0	33
chr1	11256193	11258484	2	2	0	5	0	29
chr1	11258594	11259247	2	2	1	6	0	28
chr1	11259424	11262444	2	2	1	1	0	4
chr1	11273415	11273484	2	2	0	5	0	22
chr1	11274061	11285643	1	1	1	439	0	33
chr1	11274061	11293466	1	1	0	10	0	33
chr1	11285733	11293466	1	1	0	1	0	24
chr1	11293627	11294872	1	1	1	1	0	25
chr1	11479373	11481257	1	1	1	17	0	33
chr1	11675175	11675657	2	2	1	4	0	32
chr1	11675732	11676045	2	2	1	8	0	21
chr1	11676141	11676808	2	2	1	0	3	5
chr1	11676141	11676847	2	2	1	13	3	30
chr1	11676949	11677542	2	2	1	34	0	27
chr1	11677615	11680352	2	2	1	38	1	33
chr1	11680472	11680561	2	2	1	7	0	33
chr1	11680614	11681038	2	2	1	1	0	12
chr1	11791327	11792277	2	2	1	2	0	28
chr1	11792380	11793906	2	2	1	2	0	7
chr1	11794090	11794357	2	2	1	6	0	21
chr1	11794539	11794728	2	2	1	12	0	23
chr1	11815912	11816614	1	1	1	1	0	13
chr1	11899888	11902989	1	1	0	1	0	33
chr1	11908386	11912701	1	1	1	0	9	3
chr1	11920333	11922635	2	2	1	1	2	28
chr1	11980485	11981969	1	1	1	18	0	32
chr1	11982115	11989164	1	1	1	60	0	33
chr1	11989344	11992554	1	1	1	48	0	31
chr1	11992691	11996155	1	1	1	9	0	28
chr1	11996319	11997296	1	1	1	6	0	31
chr1	12005932	12006537	1	3	1	11	0	26
chr1	12006694	12007052	1	1	1	7	0	24
